"Date","Time","bcc-csm1-1-m","CanESM2","CCSM4","CNRM-CM5","CSIRO-Mk3-6-0","HadGEM2-CC365","HadGEM2-ES365","IPSL-CM5A-MR","MIROC5","NorESM1-M"
2088-10-22,12,32.577385,182.116455,96.067619,422.114227,199.891129,215.373886,14.160932,46.474125,103.722672,32.577385
2088-10-22,15,32.948803,171.315125,92.431137,410.108185,187.985199,205.179993,13.57712,45.403225,100.821259,32.948803
2088-10-22,18,31.837492,164.377014,90.714134,400.64621,180.34433,197.246338,13.925193,45.690151,98.093842,31.837492
2088-10-22,21,34.972546,158.644547,89.062271,393.827209,174.731506,191.293335,14.226046,47.142151,95.999847,34.972546
2088-10-23,0,35.400764,185.985046,112.30751,367.278229,169.801697,206.282135,14.701871,47.566956,93.809532,35.400764
2088-10-23,3,36.211941,208.374786,130.579086,341.920715,166.727997,219.512436,15.007485,47.783894,92.145111,36.211941
2088-10-23,6,36.347305,226.668076,144.508286,321.69751,165.735962,230.604599,15.469931,47.76083,90.61972,36.347305
2088-10-23,9,35.728317,241.120468,155.924423,304.216309,164.918396,238.866974,15.695443,46.715363,89.243431,35.728317
2088-10-23,12,31.60951,252.018265,163.070129,286.928833,158.607086,241.355423,15.100731,43.636971,86.403198,31.60951
2088-10-23,15,32.305466,260.811371,168.140427,270.553314,152.016785,240.120422,14.616479,42.689243,84.446075,32.305466
2088-10-23,18,31.348444,271.355804,174.996933,256.621033,147.62149,241.182083,14.71281,42.767891,82.711876,31.348444
2088-10-23,21,33.806393,282.807251,183.282181,244.563004,144.67514,244.770462,15.007574,44.133202,81.54377,33.806393
2088-10-24,0,34.077999,261.862457,176.173584,231.298355,203.921326,236.897064,16.79641,44.67371,79.845467,34.077999
2088-10-24,3,34.796608,247.342804,175.220871,219.069489,251.775925,233.395828,18.03809,45.168087,78.121468,34.796608
2088-10-24,6,34.930676,239.229126,176.855698,208.661255,293.491547,231.123199,19.410164,45.204369,76.806152,34.930676
2088-10-24,9,34.84243,231.627762,178.304077,198.804764,331.509979,229.683701,20.027258,45.077133,75.084564,34.84243
2088-10-24,12,33.741096,222.031174,177.486115,188.700043,363.339478,226.574646,19.455202,44.661243,72.454262,33.741096
2088-10-24,15,33.834484,211.457458,175.519821,178.88356,390.413116,223.549164,18.820028,44.688004,68.058823,33.834484
2088-10-24,18,33.656303,203.831406,175.839859,170.767334,418.071747,221.655655,19.244493,44.931313,67.366631,33.656303
2088-10-24,21,34.392166,197.550919,177.257278,164.649643,448.779755,220.481506,19.889006,45.379757,67.269432,34.392166
2088-10-25,0,34.32058,188.750824,187.782745,158.942963,457.109344,255.231201,26.956455,72.884575,66.931793,34.32058
2088-10-25,3,34.455402,182.213303,196.144699,154.143616,466.387817,285.326691,29.812983,85.213051,66.389397,34.455402
2088-10-25,6,34.339039,177.50882,204.221069,149.020844,480.572266,309.309814,32.034634,94.217697,65.632668,34.339039
2088-10-25,9,34.201023,172.595871,210.284775,143.778229,494.822998,330.677612,33.685524,102.418922,63.202881,34.201023
2088-10-25,12,32.994267,165.153976,209.464325,137.303558,505.223389,347.927948,33.261238,105.542419,59.806469,32.994267
2088-10-25,15,33.266796,158.014664,207.199417,130.819672,512.249207,362.91037,33.049736,107.949806,55.585285,33.266796
2088-10-25,18,33.227757,152.024506,207.64653,126.958206,520.140381,378.587128,34.33519,113.28038,56.563763,33.227757
2088-10-25,21,33.637714,147.538208,209.972015,125.06546,529.71521,396.297119,36.361122,120.863266,57.108482,33.637714
2088-10-26,0,33.806965,256.465485,279.52356,126.099503,514.994629,372.383453,60.149727,104.070267,57.376186,33.806965
2088-10-26,3,34.140709,343.605591,339.25058,133.422485,498.825012,349.863342,71.502151,99.205704,57.332985,34.140709
2088-10-26,6,34.151226,419.194641,392.298706,137.747787,487.63559,333.483124,79.894577,99.194916,56.950989,34.151226
2088-10-26,9,34.613091,492.042419,443.118927,140.488495,477.331543,319.613007,87.225067,98.771912,55.319649,34.613091
2088-10-26,12,31.921913,556.158386,491.521484,140.793854,465.336334,304.79306,92.144234,93.496483,52.921951,31.921913
2088-10-26,15,30.183262,621.542053,538.575745,140.527725,451.342346,290.70874,97.297905,88.31691,50.536938,30.183262
2088-10-26,18,30.392719,691.329895,587.22345,141.38681,439.934967,279.619568,104.786331,87.07486,51.244457,30.392719
2088-10-26,21,31.665462,764.519104,637.071777,143.352951,430.287811,270.680206,113.925903,87.033318,51.72617,31.665462
2088-10-27,0,32.306763,720.604797,603.955994,133.04155,432.288757,253.828476,127.266296,82.052307,51.876106,32.306763
2088-10-27,3,33.776447,666.877808,563.009949,126.900513,435.728149,238.400299,139.354202,79.364235,51.728943,33.776447
2088-10-27,6,34.931503,627.80957,533.326111,122.365974,440.009247,226.058426,152.194473,77.630043,51.435577,34.931503
2088-10-27,9,35.677223,593.705383,506.020477,118.674568,441.893158,214.156174,164.943222,75.843109,49.711399,35.677223
2088-10-27,12,33.725216,549.911682,477.695496,112.603035,437.294159,203.283356,174.770187,72.876541,47.20351,33.725216
2088-10-27,15,32.722702,506.582977,446.291809,104.390999,428.356842,192.90593,185.400345,72.073524,44.709278,32.722702
2088-10-27,18,32.421688,467.441711,419.644714,102.375633,421.315979,185.258057,197.499252,70.86515,45.770065,32.421688
2088-10-27,21,33.291416,433.759674,393.481659,101.537682,417.992493,178.081955,212.626251,70.506317,46.439346,33.291416
2088-10-28,0,35.898003,398.224274,433.013611,100.384422,416.185791,171.281219,204.325989,69.478043,46.699326,35.898003
2088-10-28,3,38.080055,364.289307,474.362,99.077248,418.558319,165.877991,204.244324,68.923447,46.841419,38.080055
2088-10-28,6,39.252457,334.498199,513.547974,97.554443,422.153046,160.639999,210.024857,67.991631,46.717163,39.252457
2088-10-28,9,40.214794,306.654694,546.524353,94.649071,424.828522,156.354858,214.025864,66.662811,45.386604,40.214794
2088-10-28,12,37.233147,281.73114,572.299744,90.370819,418.942963,150.56636,209.269577,60.563332,42.953323,37.233147
2088-10-28,15,35.064774,259.204712,594.311462,85.423477,408.606537,146.48642,210.168503,60.724869,40.17374,35.064774
2088-10-28,18,35.416279,241.595596,618.643494,85.066666,401.289642,142.597809,211.696823,58.153091,41.389549,35.416279
2088-10-28,21,36.336121,225.623795,643.69165,85.052765,396.624084,139.881271,216.567795,60.168465,42.338688,36.336121
2088-10-29,0,41.25914,213.735367,712.52063,84.594765,382.764221,139.346268,202.490631,60.214348,56.113289,41.25914
2088-10-29,3,45.709728,201.234406,786.144165,83.774742,372.929535,137.831177,199.964951,60.118286,70.175705,45.709728
2088-10-29,6,48.574833,192.2388,856.428162,83.017769,366.024414,136.772232,199.059692,59.890438,77.225655,48.574833
2088-10-29,9,50.479359,181.192551,920.519836,80.385796,359.340332,135.60199,197.286209,58.894093,83.528748,50.479359
2088-10-29,12,50.029411,170.499771,970.680908,76.782051,347.981171,127.997162,192.718597,54.548687,83.351639,50.029411
2088-10-29,15,49.904449,160.192993,1017.567139,72.868385,334.975067,120.905624,187.544815,55.410389,85.112236,49.904449
